,unique_id,ds,ARIMA,SARIMA,y
0,1020,2023-11-01,0.006415,0.006415,0.005994
1,1020,2023-12-01,0.006415,0.006415,0.004627
2,1020,2024-01-01,0.006415,0.006415,0.004841
3,1020,2024-02-01,0.006415,0.006415,0.005785
4,1020,2024-03-01,0.006415,0.006415,0.007369
5,1020,2024-04-01,0.006415,0.006415,0.009611
6,1020,2024-05-01,0.006415,0.006415,0.009899
7,1020,2024-06-01,0.006415,0.006415,0.008483
8,1020,2024-07-01,0.006415,0.006415,0.008409
9,1020,2024-08-01,0.006415,0.006415,0.007796
10,1020,2024-09-01,0.006415,0.006415,0.007051
11,1020,2024-10-01,0.006415,0.006415,0.005944
12,1020,2024-11-01,0.006415,0.006415,0.005832
13,1020,2024-12-01,0.006415,0.006415,0.006259
14,1020,2025-01-01,0.006415,0.006415,0.006531
15,1020,2025-02-01,0.006415,0.006415,0.006846
16,1020,2025-03-01,0.006415,0.006415,0.00614
17,1020,2025-04-01,0.006415,0.006415,0.007553
18,1020,2025-05-01,0.006415,0.006415,0.006423
19,1020,2025-06-01,0.006415,0.006415,0.006509475999999999
20,1020,2025-07-01,0.006415,0.006415,0.008960466
21,1020,2025-08-01,0.006415,0.006415,0.00777883
22,1020,2025-09-01,0.006415,0.006415,0.007804596
23,1020,2025-10-01,0.006415,0.006415,0.007308892
24,11111,2023-11-01,1.233874,1.2315322324046114,1.331289
25,11111,2023-12-01,1.233874,1.1180549348913338,1.476859
26,11111,2024-01-01,1.233874,1.2316712409957917,1.348819
27,11111,2024-02-01,1.233874,1.2659877954789847,1.5763520000000002
28,11111,2024-03-01,1.233874,0.9084508118926864,1.3283960000000001
29,11111,2024-04-01,1.233874,1.06050033263069,1.172242
30,11111,2024-05-01,1.233874,1.0150319182329959,1.174834
31,11111,2024-06-01,1.233874,1.0729113760517193,1.107641
32,11111,2024-07-01,1.233874,0.92357643885751,1.036721
33,11111,2024-08-01,1.233874,0.9951095394789357,1.148793
